date,num,samai,g_num,avg,series
2025-06-27,1094,-5582,8541,153,ghoul
2025-06-27,1095,10325,8693,85,ghoul
2025-06-27,1096,-6419,9075,159,ghoul
2025-06-27,1097,-3024,8759,117,ghoul
2025-06-27,1098,15069,7992,75,ghoul
2025-06-27,1099,4372,8615,89,ghoul
2025-06-27,1100,-2373,9087,149,ghoul
2025-06-27,1101,-3838,8283,120,ghoul
2025-06-28,1088,7534,7463,111,ghoul
2025-06-28,1089,767,7294,122,ghoul
2025-06-28,1090,6976,8185,93,ghoul
2025-06-28,1091,-5861,8738,143,ghoul
2025-06-28,1092,-5931,8613,146,ghoul
2025-06-28,1093,-3419,7607,136,ghoul
2025-06-28,1094,-1675,7481,139,ghoul
2025-06-28,1095,-2024,8435,148,ghoul
2025-06-28,1096,-3140,8466,118,ghoul
2025-06-28,1097,-931,5752,120,ghoul
2025-06-28,1098,-6047,8302,157,ghoul
2025-06-28,1099,-1396,7603,117,ghoul
2025-06-28,1100,-791,6341,117,ghoul
2025-06-28,1101,-3768,8493,139,ghoul
2025-06-29,1088,-3675,7452,131,ghoul
2025-06-29,1089,-3675,7113,142,ghoul
2025-06-29,1090,-1442,7413,148,ghoul
2025-06-29,1091,1534,7682,113,ghoul
2025-06-29,1092,5116,7572,102,ghoul
2025-06-29,1093,-3814,5798,153,ghoul
2025-06-29,1094,-3256,7944,126,ghoul
2025-06-29,1095,-4605,6049,132,ghoul
2025-06-29,1096,-6140,6759,173,ghoul
2025-06-29,1097,6511,8000,108,ghoul
2025-06-29,1098,2744,6486,98,ghoul
2025-06-29,1099,4744,6994,108,ghoul
2025-06-29,1100,3837,7053,95,ghoul
2025-06-29,1101,-2931,8334,139,ghoul
2025-06-30,1088,6976,8072,109,ghoul
2025-06-30,1089,232,9153,127,ghoul
2025-06-30,1090,2000,6948,107,ghoul
2025-06-30,1091,558,6329,132,ghoul
2025-06-30,1092,2697,8173,126,ghoul
2025-06-30,1093,4000,7465,105,ghoul
2025-06-30,1094,6139,5054,110,ghoul
2025-06-30,1095,-3280,6783,144,ghoul
2025-06-30,1096,4744,8333,113,ghoul
2025-06-30,1097,3767,5485,98,ghoul
2025-06-30,1098,-466,7509,110,ghoul
2025-06-30,1099,46,4701,118,ghoul
2025-06-30,1100,-3954,5869,140,ghoul
2025-06-30,1101,-4535,7932,137,ghoul
2025-07-01,1088,-2838,7729,136,ghoul
2025-07-01,1089,-94,6507,151,ghoul
2025-07-01,1090,-1256,6944,136,ghoul
2025-07-01,1091,-3698,5919,197,ghoul
2025-07-01,1092,3674,7702,124,ghoul
2025-07-01,1093,-1024,6834,134,ghoul
2025-07-01,1094,-3628,7304,155,ghoul
2025-07-01,1095,-1396,6835,105,ghoul
2025-07-01,1096,-6884,7374,211,ghoul
2025-07-01,1097,-2140,7419,132,ghoul
2025-07-01,1098,-1512,7027,125,ghoul
2025-07-01,1099,-2047,6285,123,ghoul
